Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Status_Prediction,Probability,RiskLevel
1,1,1,9670,1,1,135.0000,1,19,37,5,7,121.4000,False,False,False,True,1,False,21,False,0,5,7,4,11.5000,0,0,5,6,4,11.7500,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.2200,Medium
1,1,1,9147,1,1,117.0000,1,38,19,5,7,118.1000,False,False,False,True,1,False,19,False,0,5,6,5,11.2000,0,0,5,5,5,13.2000,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.0337,Low
1,17,4,9500,1,1,137.0000,1,1,19,4,3,121.3000,True,False,False,True,1,True,18,False,0,8,8,7,15.0700,0,0,8,8,7,15.0700,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.0056,Low
1,42,1,9119,1,1,144.0000,1,34,34,0,0,119.5000,False,False,False,True,1,False,18,False,0,5,6,1,10.0000,0,0,5,7,1,12.0000,0,10.8000,1.4000,1.7400,Dropout,Dropout,0.0074,Low
1,39,1,9991,0,1,130.0000,1,1,1,4,10,115.2000,False,False,False,True,1,False,24,False,0,5,5,4,12.0000,0,0,5,6,5,12.6667,0,12.4000,0.5000,1.7900,Enrolled,Enrolled,0.6208,High
1,18,1,9670,1,1,140.0000,1,1,37,9,9,130.2000,True,False,False,True,1,False,22,False,0,6,11,4,13.0000,0,0,6,11,4,12.6000,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.1392,Medium
1,17,4,9254,1,1,130.0000,1,19,1,5,5,130.0000,True,False,False,True,1,False,18,False,0,6,7,4,11.0000,0,0,6,7,3,11.2500,0,16.2000,0.3000,-0.9200,Dropout,Dropout,0.1193,Medium
1,16,2,9238,1,1,130.0000,1,37,37,5,6,126.9000,True,False,False,True,0,False,18,False,0,6,8,6,13.5714,0,0,6,11,5,12.1667,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.2793,Medium
1,1,2,9070,1,1,152.0000,101,2,1,9,1,168.5000,True,False,False,True,1,False,21,True,0,6,7,5,14.6000,0,0,6,6,5,14.2000,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0069,Low
4,39,1,9500,1,1,133.1000,1,37,37,9,9,130.0000,False,False,True,True,0,False,38,False,0,7,13,3,11.8333,0,0,7,14,2,10.0000,0,16.2000,0.3000,-0.9200,Dropout,Dropout,0.0056,Low
1,18,1,9556,1,1,140.0000,1,38,37,9,9,122.8000,False,False,False,True,0,True,19,False,0,7,11,7,12.6250,0,0,8,11,8,12.5125,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.0070,Low
6,39,1,9500,1,1,133.1000,1,37,37,9,9,110.0000,False,False,False,True,0,False,36,False,0,7,12,4,11.5000,0,0,7,14,3,12.3333,0,16.2000,0.3000,-0.9200,Dropout,Dropout,0.2497,Medium
1,16,1,9085,1,1,140.0000,1,1,1,9,9,127.1000,True,False,False,True,0,False,18,False,0,5,8,4,13.2500,1,0,5,10,4,10.5000,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.3762,Medium
1,1,3,9500,1,1,133.1000,1,19,19,5,5,108.5000,True,False,False,True,0,False,19,False,0,7,9,7,12.6062,0,0,8,12,6,11.9000,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.3086,Medium
1,53,1,9085,1,42,140.0000,1,19,38,9,9,138.2000,False,False,True,False,0,False,21,False,7,10,15,8,13.7500,0,4,9,17,5,13.2000,0,8.9000,1.4000,3.5100,Dropout,Dropout,0.1303,Medium
1,1,2,9500,1,1,133.1000,1,19,38,192,192,96.0000,True,False,False,True,0,False,19,False,0,7,10,6,13.5983,0,0,8,11,6,11.9333,0,11.1000,0.6000,2.0200,Enrolled,Enrolled,0.8900,High
1,1,1,9238,1,1,135.0000,1,19,19,9,9,124.5000,False,False,False,True,0,True,18,False,0,6,11,5,11.1429,0,0,6,8,6,12.2857,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0083,Low
2,7,1,9500,1,3,120.0000,1,37,19,9,7,120.0000,True,False,False,True,0,False,45,False,7,11,11,11,12.7000,0,6,10,12,10,12.9682,0,13.9000,-0.3000,0.7900,Enrolled,Enrolled,0.6458,High
1,17,1,9147,1,1,140.0000,1,37,37,9,7,132.3000,True,False,False,True,0,False,20,False,0,5,9,1,10.0000,0,0,5,10,1,11.0000,0,7.6000,2.6000,0.3200,Dropout,Enrolled,0.7179,High
1,17,1,9254,1,1,128.0000,1,19,1,5,7,120.7000,True,False,True,True,0,False,18,False,0,6,8,6,11.6667,0,0,6,10,4,11.5000,0,13.9000,-0.3000,0.7900,Graduate,Graduate,0.2165,Medium
1,1,1,9670,1,1,141.0000,1,1,19,4,4,132.6000,False,False,False,True,0,True,18,False,0,6,8,6,14.0000,0,0,6,7,6,13.1429,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.0367,Low
1,7,2,9130,1,3,140.0000,1,34,34,0,0,140.0000,False,False,False,True,0,False,25,False,0,5,9,0,0.0000,4,0,5,9,0,0.0000,3,10.8000,1.4000,1.7400,Dropout,Dropout,0.0021,Low
1,1,6,9500,1,1,139.0000,1,1,1,4,4,124.5000,True,False,False,True,0,False,19,False,0,8,9,7,12.0414,0,0,8,9,7,12.0414,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.1423,Medium
1,1,1,171,1,1,142.0000,1,19,19,7,7,142.0000,True,False,False,True,0,True,18,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,13.9000,-0.3000,0.7900,Graduate,Graduate,0.0321,Low
1,7,1,9254,1,40,130.0000,1,1,1,3,6,130.0000,False,False,False,True,0,False,39,False,12,13,14,13,13.7692,0,9,12,16,12,14.5833,0,13.9000,-0.3000,0.7900,Graduate,Graduate,0.0046,Low
2,39,1,9003,1,1,130.0000,1,38,37,9,9,144.0000,False,False,False,True,0,False,29,False,13,18,20,18,15.4444,0,11,13,13,13,15.3077,0,15.5000,2.8000,-4.0600,Graduate,Graduate,0.0014,Low
1,17,1,9853,1,1,125.0000,1,19,19,4,7,128.5000,True,False,False,True,0,False,18,False,0,7,9,6,11.5000,0,0,7,8,7,12.7143,0,13.9000,-0.3000,0.7900,Enrolled,Enrolled,0.7632,High
1,7,1,9070,1,3,140.0000,1,37,2,9,3,140.0000,False,False,False,False,0,False,23,False,0,3,3,2,10.0000,0,0,6,0,0,0.0000,0,10.8000,1.4000,1.7400,Dropout,Dropout,0.0050,Low
1,42,1,9853,1,1,120.0000,1,1,37,5,5,113.9000,True,False,False,True,0,False,21,False,0,6,8,4,12.2500,0,0,6,13,3,10.3333,0,12.7000,3.7000,-1.7000,Dropout,Dropout,0.1758,Medium
1,1,1,9238,1,1,147.0000,1,1,19,4,4,137.2000,False,False,False,False,0,False,18,False,0,6,6,6,14.5000,0,0,6,6,6,15.1667,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.0139,Low
1,7,1,9085,1,40,140.0000,1,1,19,5,5,140.0000,True,False,False,True,0,False,23,False,0,6,7,6,15.5714,0,0,6,8,6,16.3750,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.0101,Low
1,1,1,9130,1,1,161.0000,1,1,19,4,4,152.3000,False,False,False,True,0,False,18,False,0,6,7,6,15.5714,0,0,6,7,6,14.7143,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.0058,Low
2,39,1,8014,0,19,133.1000,1,37,37,4,8,112.5000,False,False,False,True,0,False,32,False,0,6,8,5,13.8000,0,0,6,7,6,12.1667,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.0374,Low
2,39,2,9147,1,1,150.0000,1,19,37,9,7,101.0000,False,False,True,False,0,False,29,False,0,5,8,3,10.6667,0,0,5,14,2,14.8000,0,10.8000,1.4000,1.7400,Dropout,Dropout,0.0234,Low
1,1,6,9238,1,1,113.0000,1,1,38,194,163,112.3000,True,False,True,True,0,True,20,False,0,6,8,5,11.6000,0,0,6,8,4,11.7500,0,8.9000,1.4000,3.5100,Graduate,Graduate,0.3988,Medium
1,39,1,9238,1,1,140.0000,1,34,34,0,0,114.0000,True,False,False,False,0,False,28,False,0,6,11,1,13.0000,0,0,6,12,0,0.0000,0,9.4000,-0.8000,-3.1200,Dropout,Dropout,0.0008,Low
1,7,1,9147,1,3,130.0000,1,38,38,1,9,130.0000,False,False,False,True,0,False,27,False,0,5,9,3,12.0000,0,0,5,11,4,13.6250,0,10.8000,1.4000,1.7400,Graduate,Enrolled,0.5416,Medium
1,43,2,9500,1,1,120.0000,1,37,34,90,0,121.5000,False,False,True,True,0,False,22,False,11,14,14,12,12.3333,2,11,14,14,12,12.3333,2,7.6000,2.6000,0.3200,Graduate,Graduate,0.0101,Low
2,39,1,9003,1,19,133.1000,1,19,37,9,10,120.0000,False,False,True,True,0,False,37,False,0,6,10,6,12.8750,0,0,6,12,6,12.9000,0,16.2000,0.3000,-0.9200,Enrolled,Enrolled,0.7134,High
1,7,1,8014,0,3,130.0000,1,37,38,0,5,130.0000,False,False,False,False,0,False,28,False,0,6,12,1,11.0000,0,0,6,0,0,0.0000,0,12.7000,3.7000,-1.7000,Dropout,Dropout,0.0014,Low
2,39,1,9003,1,1,120.0000,1,37,37,9,9,125.7000,False,False,True,False,0,False,43,False,0,6,10,4,12.2500,0,0,6,13,4,10.5000,0,8.9000,1.4000,3.5100,Dropout,Dropout,0.0299,Low
1,43,1,9556,1,1,140.0000,1,37,37,9,9,128.0000,True,False,False,False,0,False,32,False,0,7,7,0,0.0000,7,0,8,8,0,0.0000,7,10.8000,1.4000,1.7400,Dropout,Dropout,0.0042,Low
1,17,1,9238,1,1,123.0000,1,1,1,9,9,113.2000,False,False,False,True,0,True,20,False,0,6,11,4,10.7500,0,0,6,13,5,11.5000,0,15.5000,2.8000,-4.0600,Enrolled,Enrolled,0.7458,High
4,39,1,9500,1,19,133.1000,1,38,1,9,4,120.0000,False,False,False,True,0,True,35,False,0,8,9,8,13.6300,1,0,8,9,8,13.6300,1,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.0554,Low
1,1,1,9670,1,1,130.0000,1,37,37,0,0,117.8000,True,False,False,True,0,False,21,False,0,5,8,3,13.0000,0,0,5,7,4,11.5000,1,7.6000,2.6000,0.3200,Graduate,Graduate,0.0292,Low
1,1,4,9500,1,1,126.0000,1,19,19,7,9,121.3000,True,False,False,True,0,True,18,False,0,7,9,6,13.5333,0,0,7,7,7,12.2286,0,12.4000,0.5000,1.7900,Enrolled,Enrolled,0.6436,High
1,1,1,9500,1,1,176.0000,1,3,38,3,7,169.7000,False,False,False,True,0,True,18,False,0,7,7,7,16.9000,0,0,8,9,8,16.3778,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0013,Low
1,17,4,9238,1,1,124.0000,1,19,19,5,8,117.7000,True,False,False,True,0,False,18,False,0,6,10,5,12.0000,0,0,6,11,4,12.0000,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0669,Low
1,44,1,8014,0,39,120.0000,1,19,37,7,6,121.8000,True,False,False,True,0,False,22,False,3,6,6,6,12.5000,0,2,6,7,6,13.2857,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.0234,Low
1,1,2,9500,1,1,140.0000,1,1,1,4,10,128.3000,True,False,False,True,0,False,19,False,0,8,8,7,12.7643,0,0,8,8,7,12.7643,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.0832,Low
1,18,2,9147,1,1,143.0000,1,19,38,9,7,132.2000,True,False,False,True,0,True,18,False,0,5,8,5,13.7500,0,0,5,6,5,12.1667,0,13.9000,-0.3000,0.7900,Graduate,Graduate,0.0457,Low
1,1,2,171,1,1,136.0000,1,39,1,3,4,134.3000,True,False,True,True,0,False,19,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,12.4000,0.5000,1.7900,Dropout,Dropout,0.0732,Low
1,1,1,9500,1,1,132.0000,1,19,1,9,5,123.4000,False,False,False,True,0,True,18,False,0,7,7,7,14.6043,0,0,8,9,8,15.6833,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.0077,Low
2,39,1,9991,0,19,133.1000,1,19,39,5,3,121.7000,False,False,True,False,0,False,31,False,0,5,7,0,0.0000,0,0,5,7,0,0.0000,0,16.2000,0.3000,-0.9200,Dropout,Dropout,0.0032,Low
2,39,1,8014,0,19,100.0000,1,1,19,1,5,130.0000,False,False,True,True,0,True,33,False,0,6,9,5,13.8333,0,0,6,7,6,12.5000,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.0221,Low
1,1,3,9500,1,1,137.0000,1,19,38,7,7,126.5000,True,False,False,True,0,True,19,False,0,8,8,8,13.5762,0,0,8,8,8,13.5762,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.0948,Medium
1,17,1,9238,1,1,153.0000,1,38,38,7,7,159.7000,True,False,False,True,0,True,18,False,0,6,7,6,15.1429,0,0,6,6,6,15.8333,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.0006,Low
1,1,1,9147,1,1,160.0000,1,9,19,4,3,151.3000,False,False,False,True,0,False,23,False,0,5,8,3,10.6667,0,0,5,8,5,11.6000,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.1239,Medium
1,17,1,9238,1,1,145.0000,1,38,38,5,7,138.0000,True,False,False,True,0,False,20,False,0,6,11,5,11.2000,0,0,6,6,6,12.0000,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.0166,Low
1,1,5,9500,1,1,137.0000,1,38,38,4,8,126.5000,True,False,False,True,0,False,18,False,0,8,8,8,13.7637,0,0,8,8,8,13.7637,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.0127,Low
1,53,1,9085,1,42,140.0000,1,1,1,4,3,140.0000,True,False,True,True,0,False,21,False,7,9,10,8,13.2500,0,4,9,14,5,12.2000,0,8.9000,1.4000,3.5100,Enrolled,Enrolled,0.8123,High
1,1,1,9238,1,1,120.0000,1,19,38,5,6,112.3000,False,False,False,True,0,True,22,False,0,6,10,5,10.7143,0,0,6,10,5,12.2000,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.1337,Medium
1,1,1,9238,1,1,122.0000,1,1,19,4,4,127.3000,True,False,True,True,0,False,20,False,0,6,6,6,12.1667,0,0,6,7,6,11.6667,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.0390,Low
1,7,1,9500,1,3,130.0000,1,19,38,4,10,130.0000,True,False,False,True,0,False,23,False,1,7,8,6,14.3571,0,1,7,8,6,14.3571,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.0297,Low
1,17,2,9773,1,1,133.1000,1,3,1,4,5,115.0000,True,False,False,True,0,False,19,False,0,6,6,6,12.8333,0,0,6,6,6,12.6667,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0914,Medium
1,17,6,9500,1,1,150.0000,1,1,37,1,1,131.5000,True,False,False,True,0,False,19,False,0,8,8,7,13.9257,0,0,8,8,7,13.9257,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.0128,Low
1,39,1,9991,0,1,133.1000,1,19,38,7,4,125.7000,False,False,False,True,0,False,26,False,0,5,9,2,12.0000,0,0,5,9,3,11.0000,0,10.8000,1.4000,1.7400,Dropout,Dropout,0.3772,Medium
1,1,6,9500,1,1,141.0000,1,1,37,4,3,126.8000,True,False,False,True,0,False,18,False,0,7,7,7,13.4429,0,0,8,9,8,13.7444,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0111,Low
1,18,1,9119,1,1,146.0000,1,1,37,7,7,132.4000,True,False,False,True,1,False,18,False,0,5,5,1,16.0000,0,0,5,5,0,0.0000,0,9.4000,-0.8000,-3.1200,Dropout,Dropout,0.0782,Low
1,44,1,9003,1,39,150.0000,1,38,37,9,9,150.0000,True,False,False,True,1,False,20,False,0,6,8,6,13.1250,0,0,6,10,6,13.2000,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0190,Low
1,1,1,9670,1,1,133.1000,1,3,1,4,4,95.0000,False,False,False,True,1,False,19,False,0,6,7,0,0.0000,0,0,6,6,0,0.0000,0,15.5000,2.8000,-4.0600,Dropout,Dropout,0.0061,Low
1,43,1,9991,0,1,120.0000,1,37,37,9,9,128.2000,False,False,False,False,1,False,32,False,5,9,9,5,11.4000,0,4,4,4,4,11.0000,0,10.8000,1.4000,1.7400,Dropout,Dropout,0.0012,Low
2,39,1,9130,1,1,150.0000,1,19,19,4,4,130.0000,False,False,False,False,1,False,31,False,0,4,12,2,11.0000,2,0,5,9,3,11.6667,0,9.4000,-0.8000,-3.1200,Dropout,Dropout,0.0090,Low
1,39,1,9119,1,19,133.1000,1,1,19,4,5,100.0000,False,False,False,True,1,False,25,False,0,5,13,1,11.0000,0,0,5,11,1,10.0000,0,13.9000,-0.3000,0.7900,Enrolled,Enrolled,0.7306,High
1,42,1,9085,1,39,140.0000,1,19,3,9,1,159.9000,True,False,False,True,0,False,21,False,2,6,14,5,13.6667,0,2,6,10,5,13.0000,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0608,Low
2,43,1,9991,0,1,140.0000,1,37,37,4,9,100.0000,False,False,False,False,0,False,31,False,2,6,10,4,11.7500,0,0,5,6,1,10.0000,0,12.7000,3.7000,-1.7000,Dropout,Dropout,0.0032,Low
2,39,1,9853,1,1,133.1000,1,37,37,5,5,116.5000,False,False,False,True,0,False,34,False,0,7,11,1,10.0000,0,0,7,7,1,13.0000,0,16.2000,0.3000,-0.9200,Dropout,Dropout,0.0070,Low
1,1,1,9238,1,1,128.0000,1,19,19,9,9,120.0000,False,False,False,True,0,True,18,False,0,6,8,6,13.5000,0,0,6,9,6,12.8333,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.0289,Low
1,1,3,9238,1,1,117.0000,1,19,19,9,9,117.0000,True,False,True,True,0,False,19,False,0,6,0,0,0.0000,0,0,6,0,0,0.0000,0,12.4000,0.5000,1.7900,Dropout,Dropout,0.0042,Low
1,53,1,9670,1,42,140.0000,1,19,37,3,6,140.0000,True,False,True,True,0,False,21,False,0,6,12,1,12.0000,0,0,6,11,1,11.0000,0,8.9000,1.4000,3.5100,Enrolled,Dropout,0.3591,Medium
1,1,2,9853,1,1,124.0000,1,38,37,5,3,118.1000,True,False,False,False,0,False,18,False,0,6,11,3,13.0000,0,0,6,10,5,11.8000,0,9.4000,-0.8000,-3.1200,Dropout,Dropout,0.0097,Low
1,1,1,9254,1,1,158.0000,1,19,39,4,8,153.5000,True,False,False,True,0,False,20,False,0,6,7,6,14.8333,0,0,6,6,6,16.0000,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.0072,Low
1,43,1,9773,1,1,137.0000,1,38,37,9,5,127.9000,True,False,False,True,0,False,20,False,0,6,6,6,11.8333,0,0,6,7,6,12.8571,0,15.5000,2.8000,-4.0600,Graduate,Graduate,0.2224,Medium
1,17,3,9670,1,1,123.0000,1,38,38,7,8,118.8000,True,True,False,True,0,True,18,False,0,6,10,5,12.0000,0,0,6,11,5,12.3333,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.1991,Medium
1,1,1,9238,1,1,126.0000,1,38,38,7,8,126.7000,True,False,False,True,0,False,19,False,0,6,11,4,12.7500,0,0,6,7,6,11.3333,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.0694,Low
1,43,1,9085,1,1,170.0000,1,19,19,5,1,170.0000,True,False,False,True,0,False,19,False,0,5,5,0,0.0000,5,0,5,7,4,14.7500,1,12.7000,3.7000,-1.7000,Enrolled,Enrolled,0.8749,High
4,39,1,9130,1,1,133.1000,1,3,1,5,5,110.0000,True,False,False,True,0,True,30,False,0,6,7,0,0.0000,0,0,6,16,1,10.0000,0,11.1000,0.6000,2.0200,Dropout,Dropout,0.0336,Low
1,17,1,9238,1,1,115.0000,1,19,38,5,5,115.0000,True,False,False,True,0,False,19,False,0,6,6,6,12.0000,0,0,6,7,6,12.8571,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.0078,Low
1,1,3,9556,1,1,132.0000,1,38,37,7,7,119.0000,True,False,False,True,0,False,19,False,0,7,9,7,11.6778,0,0,8,8,8,13.8000,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.0589,Low
1,1,4,9500,1,1,132.0000,1,1,37,4,7,121.8000,True,False,False,True,0,True,19,False,0,8,8,7,13.6000,0,0,8,8,7,13.6000,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.0203,Low
1,1,1,9085,1,1,143.0000,1,19,38,9,9,133.4000,True,False,False,True,0,False,19,False,0,6,7,6,16.0000,0,0,6,8,6,15.8750,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.0081,Low
1,1,3,9238,1,1,137.0000,1,1,1,3,3,131.4000,True,False,False,True,0,False,20,False,0,6,9,5,11.8000,0,0,6,7,6,11.5000,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.1800,Medium
1,42,1,9119,1,1,130.0000,1,19,37,9,3,135.0000,False,False,True,True,1,False,25,False,0,5,5,0,0.0000,0,2,6,7,2,14.0000,0,13.9000,-0.3000,0.7900,Dropout,Dropout,0.0426,Low
1,1,2,9773,1,1,121.0000,1,19,19,9,9,122.8000,False,False,False,True,1,False,19,False,0,6,0,0,0.0000,0,0,6,0,0,0.0000,0,12.4000,0.5000,1.7900,Dropout,Dropout,0.0020,Low
2,39,1,9853,1,1,130.0000,1,37,19,7,3,140.0000,False,False,True,True,0,True,34,False,0,6,7,6,16.1429,0,0,6,10,6,16.2000,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.0200,Low
1,18,2,9500,1,1,135.0000,1,38,37,9,5,125.3000,True,False,False,True,0,True,18,False,0,8,8,7,11.7857,0,0,8,8,7,11.7857,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.0362,Low
1,1,6,9500,1,1,137.0000,1,1,1,4,5,126.3000,True,False,False,True,0,True,18,False,0,8,8,8,13.4238,0,0,8,8,8,13.4238,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.0103,Low
1,1,1,9670,1,1,100.0000,1,38,38,9,10,100.0000,False,False,False,True,0,False,20,False,0,6,8,6,12.5000,0,0,6,10,5,14.1667,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.0538,Low
1,17,2,9500,1,1,127.0000,1,19,37,9,7,121.3000,True,False,False,True,0,True,20,False,0,8,8,7,12.4643,0,0,8,8,7,12.4643,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.0965,Medium
1,53,1,9991,0,1,140.0000,1,38,38,191,193,135.0000,False,False,True,True,0,False,23,False,6,11,18,8,12.3750,0,3,9,15,5,12.6000,0,8.9000,1.4000,3.5100,Enrolled,Enrolled,0.7336,High
1,39,1,9670,1,1,140.0000,1,37,37,6,6,120.0000,False,False,False,True,0,False,28,False,0,6,8,1,10.0000,0,0,6,9,0,0.0000,0,10.8000,1.4000,1.7400,Dropout,Dropout,0.0123,Low
1,17,1,9773,1,1,121.0000,1,37,19,9,10,113.7000,False,False,False,True,0,False,18,False,0,6,8,5,12.6000,0,0,6,10,6,12.4286,0,15.5000,2.8000,-4.0600,Enrolled,Enrolled,0.7657,High
1,43,1,9147,1,1,131.0000,1,19,38,9,9,129.7000,True,False,False,True,0,False,19,False,0,5,5,5,12.6000,0,0,5,6,4,12.4000,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.4346,Medium
2,1,1,9147,1,1,151.0000,1,38,37,9,8,132.1000,True,False,False,True,0,False,34,False,0,5,7,2,10.0000,0,0,5,6,4,12.0000,0,7.6000,2.6000,0.3200,Dropout,Dropout,0.2830,Medium
2,51,1,9853,1,1,130.0000,1,37,37,7,8,120.3000,False,False,False,True,0,False,35,False,0,7,7,0,0.0000,0,0,6,0,0,0.0000,0,8.9000,1.4000,3.5100,Dropout,Dropout,0.0017,Low
1,7,1,9991,0,40,120.0000,1,37,37,9,7,120.0000,False,False,False,True,0,False,32,False,0,5,7,5,11.6000,0,0,5,8,5,12.3333,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.2264,Medium
1,17,2,9254,1,1,136.0000,1,19,19,4,7,123.1000,True,False,False,True,0,False,19,False,0,6,8,6,12.1667,0,0,6,6,6,13.5000,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.0411,Low
1,17,5,9670,1,1,125.0000,1,1,19,9,7,119.4000,True,False,False,True,0,False,18,False,0,6,10,4,13.6000,0,0,6,7,5,12.6667,0,11.1000,0.6000,2.0200,Graduate,Enrolled,0.4463,Medium
2,39,1,9147,1,1,133.1000,1,37,37,9,9,140.0000,False,False,False,False,0,False,35,False,0,5,8,4,12.5000,1,0,5,8,5,11.8000,0,9.4000,-0.8000,-3.1200,Dropout,Dropout,0.0157,Low
1,39,1,8014,0,1,133.1000,1,1,12,4,5,116.5000,False,False,False,True,1,True,24,False,0,6,6,4,12.2500,0,0,6,10,4,11.5000,0,12.4000,0.5000,1.7900,Enrolled,Enrolled,0.8558,High
1,17,1,9238,1,1,120.0000,1,19,37,9,9,113.0000,True,False,False,True,0,True,20,False,0,6,7,6,11.7143,0,0,6,8,6,12.6250,0,13.9000,-0.3000,0.7900,Graduate,Graduate,0.0137,Low
1,1,3,9773,1,1,143.0000,11,19,19,4,9,133.9000,True,False,False,True,1,True,18,True,0,6,7,6,13.5000,0,0,6,7,6,13.0000,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0130,Low
1,1,3,9500,1,1,133.1000,1,38,19,7,9,115.5000,True,False,False,True,1,True,20,False,0,8,8,7,13.0243,0,0,8,8,7,13.0243,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.0256,Low
1,17,5,9254,1,1,121.0000,1,1,19,4,7,116.5000,True,False,False,False,1,False,18,False,0,6,12,0,0.0000,0,0,6,0,0,0.0000,0,9.4000,-0.8000,-3.1200,Dropout,Dropout,0.0012,Low
1,1,1,9119,1,1,168.0000,1,19,19,4,4,171.2000,False,False,False,True,1,True,18,False,0,5,6,5,17.3333,0,0,5,8,5,18.5714,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.0111,Low
1,1,1,9670,1,1,124.0000,1,19,37,5,7,119.1000,False,False,False,True,1,True,20,False,0,5,7,4,11.0000,0,0,5,7,4,11.5000,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.2620,Medium
1,17,2,9853,1,1,127.0000,1,19,38,3,3,121.1000,True,False,False,True,1,False,19,False,0,7,10,6,13.6667,0,0,7,9,6,12.5000,0,12.4000,0.5000,1.7900,Dropout,Dropout,0.3031,Medium
1,1,2,9070,1,1,129.0000,1,1,1,4,9,132.9000,True,False,False,True,1,True,20,False,0,6,9,6,11.3750,0,0,6,6,5,13.8000,0,7.6000,2.6000,0.3200,Enrolled,Enrolled,0.6883,High
1,1,1,9238,1,1,137.0000,1,19,1,9,9,132.8000,False,False,False,True,1,False,19,False,0,6,6,6,12.8333,0,0,6,8,6,11.8333,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.0315,Low
1,1,1,9773,1,1,120.0000,1,36,37,0,0,126.7000,True,False,False,True,1,False,20,False,0,6,9,5,12.6000,0,0,6,11,4,11.5000,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.0473,Low
